0,mark,prod,date
1817,154.10501,KaggleRama,Kaggle for Kids: One Smart Goose,2020-12-19
1818,154.13121,KaggleRama,Kaggle for Kids: One Smart Goose,2020-12-20
1819,154.15215,KaggleRama,Kaggle for Kids: One Smart Goose,2020-12-21
1820,154.16777,KaggleRama,Kaggle for Kids: One Smart Goose,2020-12-22
1821,154.17801,KaggleRama,Kaggle for Kids: One Smart Goose,2020-12-23
1822,154.18285,KaggleRama,Kaggle for Kids: One Smart Goose,2020-12-24
1823,154.18248,KaggleRama,Kaggle for Kids: One Smart Goose,2020-12-25
1824,154.17917,KaggleRama,Kaggle for Kids: One Smart Goose,2020-12-26
1825,154.17468,KaggleRama,Kaggle for Kids: One Smart Goose,2020-12-27
1826,154.16408,KaggleRama,Kaggle for Kids: One Smart Goose,2020-12-28
1827,154.14745,KaggleRama,Kaggle for Kids: One Smart Goose,2020-12-29
1828,154.12485,KaggleRama,Kaggle for Kids: One Smart Goose,2020-12-30
1829,154.0974,KaggleRama,Kaggle for Kids: One Smart Goose,2020-12-31
1830,139.16238,KaggleRama,Kaggle Advanced Techniques,2020-01-01
1831,138.78992,KaggleRama,Kaggle Advanced Techniques,2020-01-02
1832,139.82901,KaggleRama,Kaggle Advanced Techniques,2020-01-03
1833,140.74045,KaggleRama,Kaggle Advanced Techniques,2020-01-04
1834,141.58138,KaggleRama,Kaggle Advanced Techniques,2020-01-05
1835,142.352,KaggleRama,Kaggle Advanced Techniques,2020-01-06
1836,143.01518,KaggleRama,Kaggle Advanced Techniques,2020-01-07
1837,143.5976,KaggleRama,Kaggle Advanced Techniques,2020-01-08
1838,144.145,KaggleRama,Kaggle Advanced Techniques,2020-01-09
1839,144.67845,KaggleRama,Kaggle Advanced Techniques,2020-01-10
1840,145.20755,KaggleRama,Kaggle Advanced Techniques,2020-01-11
1841,145.73492,KaggleRama,Kaggle Advanced Techniques,2020-01-12
1842,146.25993,KaggleRama,Kaggle Advanced Techniques,2020-01-13
1843,146.77945,KaggleRama,Kaggle Advanced Techniques,2020-01-14
1844,147.28831,KaggleRama,Kaggle Advanced Techniques,2020-01-15
1845,147.78543,KaggleRama,Kaggle Advanced Techniques,2020-01-16
1846,148.26907,KaggleRama,Kaggle Advanced Techniques,2020-01-17
1847,148.73732,KaggleRama,Kaggle Advanced Techniques,2020-01-18
1848,149.18892,KaggleRama,Kaggle Advanced Techniques,2020-01-19
1849,149.62233,KaggleRama,Kaggle Advanced Techniques,2020-01-20
1850,150.04018,KaggleRama,Kaggle Advanced Techniques,2020-01-21
1851,150.43803,KaggleRama,Kaggle Advanced Techniques,2020-01-22
1852,150.81308,KaggleRama,Kaggle Advanced Techniques,2020-01-23
1853,151.17047,KaggleRama,Kaggle Advanced Techniques,2020-01-24
1854,151.51355,KaggleRama,Kaggle Advanced Techniques,2020-01-25
1855,151.84482,KaggleRama,Kaggle Advanced Techniques,2020-01-26
1856,152.1664,KaggleRama,Kaggle Advanced Techniques,2020-01-27
1857,152.47607,KaggleRama,Kaggle Advanced Techniques,2020-01-28
1858,152.77608,KaggleRama,Kaggle Advanced Techniques,2020-01-29
1859,153.06818,KaggleRama,Kaggle Advanced Techniques,2020-01-30
1860,153.35039,KaggleRama,Kaggle Advanced Techniques,2020-01-31
1861,153.62709,KaggleRama,Kaggle Advanced Techniques,2020-02-01
1862,154.18076,KaggleRama,Kaggle Advanced Techniques,2020-02-02
1863,154.57979,KaggleRama,Kaggle Advanced Techniques,2020-02-03
1864,154.94627,KaggleRama,Kaggle Advanced Techniques,2020-02-04
1865,155.28937,KaggleRama,Kaggle Advanced Techniques,2020-02-05
1866,155.61209,KaggleRama,Kaggle Advanced Techniques,2020-02-06
1867,155.91731,KaggleRama,Kaggle Advanced Techniques,2020-02-07
1868,156.20729,KaggleRama,Kaggle Advanced Techniques,2020-02-08
1869,156.4841,KaggleRama,Kaggle Advanced Techniques,2020-02-09
1870,156.74942,KaggleRama,Kaggle Advanced Techniques,2020-02-10
1871,157.00484,KaggleRama,Kaggle Advanced Techniques,2020-02-11
1872,157.25171,KaggleRama,Kaggle Advanced Techniques,2020-02-12
1873,157.49121,KaggleRama,Kaggle Advanced Techniques,2020-02-13
1874,157.7244,KaggleRama,Kaggle Advanced Techniques,2020-02-14
1875,157.95216,KaggleRama,Kaggle Advanced Techniques,2020-02-15
1876,158.17526,KaggleRama,Kaggle Advanced Techniques,2020-02-16
1877,158.3944,KaggleRama,Kaggle Advanced Techniques,2020-02-17
1878,158.61017,KaggleRama,Kaggle Advanced Techniques,2020-02-18
1879,158.82306,KaggleRama,Kaggle Advanced Techniques,2020-02-19
1880,159.03352,KaggleRama,Kaggle Advanced Techniques,2020-02-20
1881,159.24196,KaggleRama,Kaggle Advanced Techniques,2020-02-21
1882,159.45082,KaggleRama,Kaggle Advanced Techniques,2020-02-22
1883,159.66023,KaggleRama,Kaggle Advanced Techniques,2020-02-23
1884,159.8692,KaggleRama,Kaggle Advanced Techniques,2020-02-24
1885,160.07774,KaggleRama,Kaggle Advanced Techniques,2020-02-25
1886,160.28586,KaggleRama,Kaggle Advanced Techniques,2020-02-26
1887,160.49356,KaggleRama,Kaggle Advanced Techniques,2020-02-27
1888,160.70103,KaggleRama,Kaggle Advanced Techniques,2020-02-28
1889,160.90828,KaggleRama,Kaggle Advanced Techniques,2020-02-29
1890,161.1154,KaggleRama,Kaggle Advanced Techniques,2020-03-01
1891,161.62415,KaggleRama,Kaggle Advanced Techniques,2020-03-02
1892,161.94217,KaggleRama,Kaggle Advanced Techniques,2020-03-03
1893,162.2272,KaggleRama,Kaggle Advanced Techniques,2020-03-04
1894,162.49007,KaggleRama,Kaggle Advanced Techniques,2020-03-05
1895,162.73364,KaggleRama,Kaggle Advanced Techniques,2020-03-06
1896,162.96036,KaggleRama,Kaggle Advanced Techniques,2020-03-07
1897,163.17235,KaggleRama,Kaggle Advanced Techniques,2020-03-08
1898,163.3714,KaggleRama,Kaggle Advanced Techniques,2020-03-09
1899,163.5591,KaggleRama,Kaggle Advanced Techniques,2020-03-10
1900,163.73688,KaggleRama,Kaggle Advanced Techniques,2020-03-11
1901,163.90593,KaggleRama,Kaggle Advanced Techniques,2020-03-12
1902,164.06732,KaggleRama,Kaggle Advanced Techniques,2020-03-13
1903,164.22202,KaggleRama,Kaggle Advanced Techniques,2020-03-14
1904,164.37085,KaggleRama,Kaggle Advanced Techniques,2020-03-15
1905,164.51457,KaggleRama,Kaggle Advanced Techniques,2020-03-16
1906,164.6538,KaggleRama,Kaggle Advanced Techniques,2020-03-17
1907,164.78915,KaggleRama,Kaggle Advanced Techniques,2020-03-18
1908,164.92116,KaggleRama,Kaggle Advanced Techniques,2020-03-19
1909,165.05025,KaggleRama,Kaggle Advanced Techniques,2020-03-20
1910,165.17694,KaggleRama,Kaggle Advanced Techniques,2020-03-21
1911,165.30164,KaggleRama,Kaggle Advanced Techniques,2020-03-22
1912,165.42455,KaggleRama,Kaggle Advanced Techniques,2020-03-23
1913,165.54915,KaggleRama,Kaggle Advanced Techniques,2020-03-24
1914,165.67293,KaggleRama,Kaggle Advanced Techniques,2020-03-25
1915,165.79622,KaggleRama,Kaggle Advanced Techniques,2020-03-26
1916,165.91896,KaggleRama,Kaggle Advanced Techniques,2020-03-27
1917,166.04134,KaggleRama,Kaggle Advanced Techniques,2020-03-28
1918,166.16344,KaggleRama,Kaggle Advanced Techniques,2020-03-29
1919,166.28531,KaggleRama,Kaggle Advanced Techniques,2020-03-30
1920,166.4068,KaggleRama,Kaggle Advanced Techniques,2020-03-31
1921,166.52512,KaggleRama,Kaggle Advanced Techniques,2020-04-01
1922,166.89885,KaggleRama,Kaggle Advanced Techniques,2020-04-02
1923,167.05539,KaggleRama,Kaggle Advanced Techniques,2020-04-03
1924,167.17189,KaggleRama,Kaggle Advanced Techniques,2020-04-04
1925,167.26006,KaggleRama,Kaggle Advanced Techniques,2020-04-05
1926,167.32219,KaggleRama,Kaggle Advanced Techniques,2020-04-06
1927,167.36078,KaggleRama,Kaggle Advanced Techniques,2020-04-07
1928,167.37842,KaggleRama,Kaggle Advanced Techniques,2020-04-08
1929,167.37762,KaggleRama,Kaggle Advanced Techniques,2020-04-09
1930,167.36084,KaggleRama,Kaggle Advanced Techniques,2020-04-10
1931,167.3302,KaggleRama,Kaggle Advanced Techniques,2020-04-11
1932,167.28444,KaggleRama,Kaggle Advanced Techniques,2020-04-12
1933,167.22682,KaggleRama,Kaggle Advanced Techniques,2020-04-13
1934,167.15604,KaggleRama,Kaggle Advanced Techniques,2020-04-14
1935,167.07498,KaggleRama,Kaggle Advanced Techniques,2020-04-15
1936,166.98479,KaggleRama,Kaggle Advanced Techniques,2020-04-16
1937,166.88547,KaggleRama,Kaggle Advanced Techniques,2020-04-17
1938,166.77797,KaggleRama,Kaggle Advanced Techniques,2020-04-18
1939,166.66357,KaggleRama,Kaggle Advanced Techniques,2020-04-19
1940,166.54305,KaggleRama,Kaggle Advanced Techniques,2020-04-20
1941,166.4168,KaggleRama,Kaggle Advanced Techniques,2020-04-21
1942,166.28534,KaggleRama,Kaggle Advanced Techniques,2020-04-22
1943,166.14885,KaggleRama,Kaggle Advanced Techniques,2020-04-23
1944,166.00826,KaggleRama,Kaggle Advanced Techniques,2020-04-24
1945,165.86609,KaggleRama,Kaggle Advanced Techniques,2020-04-25
1946,165.72122,KaggleRama,Kaggle Advanced Techniques,2020-04-26
1947,165.57445,KaggleRama,Kaggle Advanced Techniques,2020-04-27
1948,165.42577,KaggleRama,Kaggle Advanced Techniques,2020-04-28
1949,165.27551,KaggleRama,Kaggle Advanced Techniques,2020-04-29
1950,165.12384,KaggleRama,Kaggle Advanced Techniques,2020-04-30
1951,164.97124,KaggleRama,Kaggle Advanced Techniques,2020-05-01
1952,165.00838,KaggleRama,Kaggle Advanced Techniques,2020-05-02
1953,164.82652,KaggleRama,Kaggle Advanced Techniques,2020-05-03
1954,164.61739,KaggleRama,Kaggle Advanced Techniques,2020-05-04
1955,164.38716,KaggleRama,Kaggle Advanced Techniques,2020-05-05
1956,164.13597,KaggleRama,Kaggle Advanced Techniques,2020-05-06
1957,163.86719,KaggleRama,Kaggle Advanced Techniques,2020-05-07
1958,163.58142,KaggleRama,Kaggle Advanced Techniques,2020-05-08
1959,163.27798,KaggleRama,Kaggle Advanced Techniques,2020-05-09
1960,162.9598,KaggleRama,Kaggle Advanced Techniques,2020-05-10
1961,162.62541,KaggleRama,Kaggle Advanced Techniques,2020-05-11
1962,162.27882,KaggleRama,Kaggle Advanced Techniques,2020-05-12
1963,161.92273,KaggleRama,Kaggle Advanced Techniques,2020-05-13
1964,161.55486,KaggleRama,Kaggle Advanced Techniques,2020-05-14
1965,161.18001,KaggleRama,Kaggle Advanced Techniques,2020-05-15
1966,160.79799,KaggleRama,Kaggle Advanced Techniques,2020-05-16
1967,160.4128,KaggleRama,Kaggle Advanced Techniques,2020-05-17
1968,160.02338,KaggleRama,Kaggle Advanced Techniques,2020-05-18
1969,159.63023,KaggleRama,Kaggle Advanced Techniques,2020-05-19
1970,159.23573,KaggleRama,Kaggle Advanced Techniques,2020-05-20
1971,158.83849,KaggleRama,Kaggle Advanced Techniques,2020-05-21
1972,158.4388,KaggleRama,Kaggle Advanced Techniques,2020-05-22
1973,158.03748,KaggleRama,Kaggle Advanced Techniques,2020-05-23
1974,157.63501,KaggleRama,Kaggle Advanced Techniques,2020-05-24
1975,157.23265,KaggleRama,Kaggle Advanced Techniques,2020-05-25
1976,156.83209,KaggleRama,Kaggle Advanced Techniques,2020-05-26
1977,156.43248,KaggleRama,Kaggle Advanced Techniques,2020-05-27
1978,156.0342,KaggleRama,Kaggle Advanced Techniques,2020-05-28
1979,155.63754,KaggleRama,Kaggle Advanced Techniques,2020-05-29
1980,155.24254,KaggleRama,Kaggle Advanced Techniques,2020-05-30
1981,154.8499,KaggleRama,Kaggle Advanced Techniques,2020-05-31
1982,154.45866,KaggleRama,Kaggle Advanced Techniques,2020-06-01
1983,154.17284,KaggleRama,Kaggle Advanced Techniques,2020-06-02
1984,153.70288,KaggleRama,Kaggle Advanced Techniques,2020-06-03
1985,153.20749,KaggleRama,Kaggle Advanced Techniques,2020-06-04
1986,152.69652,KaggleRama,Kaggle Advanced Techniques,2020-06-05
1987,152.17252,KaggleRama,Kaggle Advanced Techniques,2020-06-06
1988,151.63751,KaggleRama,Kaggle Advanced Techniques,2020-06-07
1989,151.09352,KaggleRama,Kaggle Advanced Techniques,2020-06-08
1990,150.54242,KaggleRama,Kaggle Advanced Techniques,2020-06-09
1991,149.98578,KaggleRama,Kaggle Advanced Techniques,2020-06-10
1992,149.426,KaggleRama,Kaggle Advanced Techniques,2020-06-11
1993,148.86328,KaggleRama,Kaggle Advanced Techniques,2020-06-12
1994,148.2984,KaggleRama,Kaggle Advanced Techniques,2020-06-13
1995,147.73364,KaggleRama,Kaggle Advanced Techniques,2020-06-14
1996,147.16878,KaggleRama,Kaggle Advanced Techniques,2020-06-15
1997,146.60501,KaggleRama,Kaggle Advanced Techniques,2020-06-16
1998,146.04288,KaggleRama,Kaggle Advanced Techniques,2020-06-17
1999,145.48257,KaggleRama,Kaggle Advanced Techniques,2020-06-18
2000,144.92043,KaggleRama,Kaggle Advanced Techniques,2020-06-19
2001,144.35822,KaggleRama,Kaggle Advanced Techniques,2020-06-20
2002,143.79996,KaggleRama,Kaggle Advanced Techniques,2020-06-21
2003,143.24579,KaggleRama,Kaggle Advanced Techniques,2020-06-22
2004,142.69559,KaggleRama,Kaggle Advanced Techniques,2020-06-23
2005,142.1506,KaggleRama,Kaggle Advanced Techniques,2020-06-24
2006,141.60931,KaggleRama,Kaggle Advanced Techniques,2020-06-25
2007,141.07153,KaggleRama,Kaggle Advanced Techniques,2020-06-26
2008,140.53786,KaggleRama,Kaggle Advanced Techniques,2020-06-27
2009,140.0072,KaggleRama,Kaggle Advanced Techniques,2020-06-28
2010,139.47993,KaggleRama,Kaggle Advanced Techniques,2020-06-29
2011,138.9577,KaggleRama,Kaggle Advanced Techniques,2020-06-30
2012,138.4412,KaggleRama,Kaggle Advanced Techniques,2020-07-01
2013,137.96555,KaggleRama,Kaggle Advanced Techniques,2020-07-02
2014,137.39017,KaggleRama,Kaggle Advanced Techniques,2020-07-03
2015,136.82495,KaggleRama,Kaggle Advanced Techniques,2020-07-04
2016,136.26906,KaggleRama,Kaggle Advanced Techniques,2020-07-05
2017,135.71979,KaggleRama,Kaggle Advanced Techniques,2020-07-06
2018,135.17206,KaggleRama,Kaggle Advanced Techniques,2020-07-07
2019,134.62534,KaggleRama,Kaggle Advanced Techniques,2020-07-08
2020,134.07927,KaggleRama,Kaggle Advanced Techniques,2020-07-09
2021,133.53413,KaggleRama,Kaggle Advanced Techniques,2020-07-10
2022,132.98988,KaggleRama,Kaggle Advanced Techniques,2020-07-11
2023,132.44728,KaggleRama,Kaggle Advanced Techniques,2020-07-12
2024,131.90707,KaggleRama,Kaggle Advanced Techniques,2020-07-13
2025,131.36974,KaggleRama,Kaggle Advanced Techniques,2020-07-14
2026,130.83492,KaggleRama,Kaggle Advanced Techniques,2020-07-15
2027,130.30315,KaggleRama,Kaggle Advanced Techniques,2020-07-16
2028,129.77448,KaggleRama,Kaggle Advanced Techniques,2020-07-17
2029,129.24892,KaggleRama,Kaggle Advanced Techniques,2020-07-18
2030,128.72858,KaggleRama,Kaggle Advanced Techniques,2020-07-19
2031,128.21654,KaggleRama,Kaggle Advanced Techniques,2020-07-20
2032,127.71199,KaggleRama,Kaggle Advanced Techniques,2020-07-21
2033,127.21314,KaggleRama,Kaggle Advanced Techniques,2020-07-22
2034,126.72042,KaggleRama,Kaggle Advanced Techniques,2020-07-23
2035,126.23294,KaggleRama,Kaggle Advanced Techniques,2020-07-24
2036,125.750565,KaggleRama,Kaggle Advanced Techniques,2020-07-25
2037,125.27353,KaggleRama,Kaggle Advanced Techniques,2020-07-26
2038,124.80183,KaggleRama,Kaggle Advanced Techniques,2020-07-27
2039,124.33571,KaggleRama,Kaggle Advanced Techniques,2020-07-28
2040,123.876495,KaggleRama,Kaggle Advanced Techniques,2020-07-29
2041,123.424484,KaggleRama,Kaggle Advanced Techniques,2020-07-30
2042,122.97861,KaggleRama,Kaggle Advanced Techniques,2020-07-31
2043,122.538574,KaggleRama,Kaggle Advanced Techniques,2020-08-01
2044,122.14982,KaggleRama,Kaggle Advanced Techniques,2020-08-02
2045,121.69718,KaggleRama,Kaggle Advanced Techniques,2020-08-03
2046,121.25696,KaggleRama,Kaggle Advanced Techniques,2020-08-04
2047,120.829,KaggleRama,Kaggle Advanced Techniques,2020-08-05
2048,120.41257,KaggleRama,Kaggle Advanced Techniques,2020-08-06
2049,120.00803,KaggleRama,Kaggle Advanced Techniques,2020-08-07
2050,119.6165,KaggleRama,Kaggle Advanced Techniques,2020-08-08
2051,119.23696,KaggleRama,Kaggle Advanced Techniques,2020-08-09
2052,118.86511,KaggleRama,Kaggle Advanced Techniques,2020-08-10
2053,118.48953,KaggleRama,Kaggle Advanced Techniques,2020-08-11
2054,118.11155,KaggleRama,Kaggle Advanced Techniques,2020-08-12
2055,117.7331,KaggleRama,Kaggle Advanced Techniques,2020-08-13
2056,117.35502,KaggleRama,Kaggle Advanced Techniques,2020-08-14
2057,116.978424,KaggleRama,Kaggle Advanced Techniques,2020-08-15
2058,116.604485,KaggleRama,Kaggle Advanced Techniques,2020-08-16
2059,116.23412,KaggleRama,Kaggle Advanced Techniques,2020-08-17
2060,115.868454,KaggleRama,Kaggle Advanced Techniques,2020-08-18
2061,115.5082,KaggleRama,Kaggle Advanced Techniques,2020-08-19
2062,115.152695,KaggleRama,Kaggle Advanced Techniques,2020-08-20
2063,114.80158,KaggleRama,Kaggle Advanced Techniques,2020-08-21
2064,114.45503,KaggleRama,Kaggle Advanced Techniques,2020-08-22
2065,114.11386,KaggleRama,Kaggle Advanced Techniques,2020-08-23
2066,113.77882,KaggleRama,Kaggle Advanced Techniques,2020-08-24
2067,113.45026,KaggleRama,Kaggle Advanced Techniques,2020-08-25
2068,113.12858,KaggleRama,Kaggle Advanced Techniques,2020-08-26
2069,112.82209,KaggleRama,Kaggle Advanced Techniques,2020-08-27
2070,112.52496,KaggleRama,Kaggle Advanced Techniques,2020-08-28
2071,112.23292,KaggleRama,Kaggle Advanced Techniques,2020-08-29
2072,111.94611,KaggleRama,Kaggle Advanced Techniques,2020-08-30
2073,111.66368,KaggleRama,Kaggle Advanced Techniques,2020-08-31
2074,111.38558,KaggleRama,Kaggle Advanced Techniques,2020-09-01
2075,111.12932,KaggleRama,Kaggle Advanced Techniques,2020-09-02
2076,110.83525,KaggleRama,Kaggle Advanced Techniques,2020-09-03
2077,110.551636,KaggleRama,Kaggle Advanced Techniques,2020-09-04
2078,110.27907,KaggleRama,Kaggle Advanced Techniques,2020-09-05
2079,110.017365,KaggleRama,Kaggle Advanced Techniques,2020-09-06
2080,109.766525,KaggleRama,Kaggle Advanced Techniques,2020-09-07
2081,109.52657,KaggleRama,Kaggle Advanced Techniques,2020-09-08
2082,109.30192,KaggleRama,Kaggle Advanced Techniques,2020-09-09
2083,109.09384,KaggleRama,Kaggle Advanced Techniques,2020-09-10
2084,108.90235,KaggleRama,Kaggle Advanced Techniques,2020-09-11
2085,108.72725,KaggleRama,Kaggle Advanced Techniques,2020-09-12
2086,108.56805,KaggleRama,Kaggle Advanced Techniques,2020-09-13
2087,108.43201,KaggleRama,Kaggle Advanced Techniques,2020-09-14
2088,108.3183,KaggleRama,Kaggle Advanced Techniques,2020-09-15
2089,108.224266,KaggleRama,Kaggle Advanced Techniques,2020-09-16
2090,108.14824,KaggleRama,Kaggle Advanced Techniques,2020-09-17
2091,108.08827,KaggleRama,Kaggle Advanced Techniques,2020-09-18
2092,108.04282,KaggleRama,Kaggle Advanced Techniques,2020-09-19
2093,108.012276,KaggleRama,Kaggle Advanced Techniques,2020-09-20
2094,107.998116,KaggleRama,Kaggle Advanced Techniques,2020-09-21
2095,107.995476,KaggleRama,Kaggle Advanced Techniques,2020-09-22
2096,108.00208,KaggleRama,Kaggle Advanced Techniques,2020-09-23
2097,108.01667,KaggleRama,Kaggle Advanced Techniques,2020-09-24
2098,108.03743,KaggleRama,Kaggle Advanced Techniques,2020-09-25
2099,108.06473,KaggleRama,Kaggle Advanced Techniques,2020-09-26
2100,108.097466,KaggleRama,Kaggle Advanced Techniques,2020-09-27
2101,108.13496,KaggleRama,Kaggle Advanced Techniques,2020-09-28
2102,108.175415,KaggleRama,Kaggle Advanced Techniques,2020-09-29
2103,108.2178,KaggleRama,Kaggle Advanced Techniques,2020-09-30
2104,108.26149,KaggleRama,Kaggle Advanced Techniques,2020-10-01
2105,108.28881,KaggleRama,Kaggle Advanced Techniques,2020-10-02
2106,108.28648,KaggleRama,Kaggle Advanced Techniques,2020-10-03
2107,108.30376,KaggleRama,Kaggle Advanced Techniques,2020-10-04
2108,108.33746,KaggleRama,Kaggle Advanced Techniques,2020-10-05
2109,108.3838,KaggleRama,Kaggle Advanced Techniques,2020-10-06
2110,108.440125,KaggleRama,Kaggle Advanced Techniques,2020-10-07
2111,108.50716,KaggleRama,Kaggle Advanced Techniques,2020-10-08
2112,108.58637,KaggleRama,Kaggle Advanced Techniques,2020-10-09
2113,108.675446,KaggleRama,Kaggle Advanced Techniques,2020-10-10
2114,108.772385,KaggleRama,Kaggle Advanced Techniques,2020-10-11
2115,108.87527,KaggleRama,Kaggle Advanced Techniques,2020-10-12
2116,108.98291,KaggleRama,Kaggle Advanced Techniques,2020-10-13
2117,109.094765,KaggleRama,Kaggle Advanced Techniques,2020-10-14
2118,109.21019,KaggleRama,Kaggle Advanced Techniques,2020-10-15
2119,109.32558,KaggleRama,Kaggle Advanced Techniques,2020-10-16
2120,109.44225,KaggleRama,Kaggle Advanced Techniques,2020-10-17
2121,109.56001,KaggleRama,Kaggle Advanced Techniques,2020-10-18
2122,109.68473,KaggleRama,Kaggle Advanced Techniques,2020-10-19
2123,109.81445,KaggleRama,Kaggle Advanced Techniques,2020-10-20
2124,109.94776,KaggleRama,Kaggle Advanced Techniques,2020-10-21
2125,110.082664,KaggleRama,Kaggle Advanced Techniques,2020-10-22
2126,110.21872,KaggleRama,Kaggle Advanced Techniques,2020-10-23
2127,110.35684,KaggleRama,Kaggle Advanced Techniques,2020-10-24
2128,110.49594,KaggleRama,Kaggle Advanced Techniques,2020-10-25
2129,110.63493,KaggleRama,Kaggle Advanced Techniques,2020-10-26
2130,110.77431,KaggleRama,Kaggle Advanced Techniques,2020-10-27
2131,110.91245,KaggleRama,Kaggle Advanced Techniques,2020-10-28
2132,111.05021,KaggleRama,Kaggle Advanced Techniques,2020-10-29
2133,111.193405,KaggleRama,Kaggle Advanced Techniques,2020-10-30
2134,111.34051,KaggleRama,Kaggle Advanced Techniques,2020-10-31
2135,111.48889,KaggleRama,Kaggle Advanced Techniques,2020-11-01
2136,111.74153,KaggleRama,Kaggle Advanced Techniques,2020-11-02
2137,111.933105,KaggleRama,Kaggle Advanced Techniques,2020-11-03
2138,112.12792,KaggleRama,Kaggle Advanced Techniques,2020-11-04
