0,mark_,prod_,country_,date_
9023,-10.336021,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-08-27
9024,-4.8208313,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-08-28
9025,10.563204,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-08-29
9026,12.5792055,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-08-30
9027,-13.103786,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-08-31
9028,-14.030959,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-09-01
9029,-10.511284,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-09-02
9030,-10.561434,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-09-03
9031,-3.0966098,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-09-04
9032,11.086682,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-09-05
9033,16.675997,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-09-06
9034,-10.470952,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-09-07
9035,-12.655076,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-09-08
9036,-10.681696,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-09-09
9037,-10.62273,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-09-10
9038,-3.0721173,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-09-11
9039,11.852721,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-09-12
9040,17.734022,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-09-13
9041,-8.169309,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-09-14
9042,-11.336425,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-09-15
9043,-10.252093,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-09-16
9044,-10.73567,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-09-17
9045,-3.1540706,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-09-18
9046,11.89612,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-09-19
9047,16.930567,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-09-20
9048,-8.273963,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-09-21
9049,-8.257661,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-09-22
9050,-6.8977866,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-09-23
9051,-8.853733,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-09-24
9052,-2.8879874,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-09-25
9053,12.545095,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-09-26
9054,15.934587,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-09-27
9055,-9.15453,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-09-28
9056,-9.600883,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-09-29
9057,-8.159832,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-09-30
9058,-10.4770155,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-10-01
9059,-4.1421814,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-10-02
9060,10.439787,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-10-03
9061,16.139473,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-10-04
9062,-10.785831,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-10-05
9063,-13.56248,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-10-06
9064,-12.177928,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-10-07
9065,-12.1174755,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-10-08
9066,-4.435042,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-10-09
9067,10.5476675,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-10-10
9068,16.507471,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-10-11
9069,-9.012599,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-10-12
9070,-12.56516,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-10-13
9071,-12.436277,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-10-14
9072,-12.55022,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-10-15
9073,-4.782168,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-10-16
9074,10.519835,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-10-17
9075,15.767076,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-10-18
9076,-9.621959,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-10-19
9077,-9.883389,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-10-20
9078,-8.743972,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-10-21
9079,-10.64947,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-10-22
9080,-4.853257,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-10-23
9081,9.475831,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-10-24
9082,13.774094,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-10-25
9083,-10.965952,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-10-26
9084,-8.70111,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-10-27
9085,-7.275155,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-10-28
9086,-9.566502,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-10-29
9087,-4.1660004,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-10-30
9088,7.434783,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-10-31
9089,10.158036,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-11-01
9090,-10.179172,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-11-02
9091,-13.312312,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-11-03
9092,-13.364296,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-11-04
9093,-13.433547,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-11-05
9094,-5.6491218,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-11-06
9095,9.34004,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-11-07
9096,14.88179,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-11-08
9097,-10.302066,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-11-09
9098,-13.795236,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-11-10
9099,-14.2549,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-11-11
9100,-14.133268,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-11-12
9101,-6.230846,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-11-13
9102,9.074549,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-11-14
9103,13.462386,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-11-15
9104,-11.070693,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-11-16
9105,-11.614547,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-11-17
9106,-11.248584,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-11-18
9107,-13.4688425,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-11-19
9108,-6.7952967,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-11-20
9109,6.696251,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-11-21
9110,10.788378,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-11-22
9111,-12.723255,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-11-23
9112,-9.335063,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-11-24
9113,-7.570224,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-11-25
9114,-10.194539,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-11-26
9115,-5.2258573,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-11-27
9116,5.6525,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-11-28
9117,8.306906,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-11-29
9118,-14.527104,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-11-30
9119,-11.045332,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-12-01
9120,-14.271942,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-12-02
9121,-14.707701,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-12-03
9122,-6.8339543,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-12-04
9123,8.197624,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-12-05
9124,12.991217,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-12-06
9125,-10.820709,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-12-07
9126,-13.774787,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-12-08
9127,-15.667118,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-12-09
9128,-15.665458,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-12-10
9129,-7.65845,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-12-11
9130,6.933946,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-12-12
9131,10.507305,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-12-13
9132,-12.846298,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-12-14
9133,-12.453821,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-12-15
9134,-13.123435,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-12-16
9135,-15.397141,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-12-17
9136,-8.502465,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-12-18
9137,4.034757,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-12-19
9138,7.6838355,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-12-20
9139,-14.544355,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-12-21
9140,-10.868606,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-12-22
9141,-9.672713,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-12-23
9142,-11.776066,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-12-24
9143,-6.7512407,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-12-25
9144,2.6579292,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-12-26
9145,4.8321266,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-12-27
9146,-16.614807,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-12-28
9147,-10.361464,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-12-29
9148,-8.580886,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-12-30
9149,-10.745801,KaggleRama,Kaggle for Kids: One Smart Goose,France,2020-12-31
9150,-6.6087155,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-01-01
9151,-5.841438,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-01-02
9152,-2.728787,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-01-03
9153,3.999194,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-01-04
9154,11.429239,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-01-05
9155,-7.2137012,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-01-06
9156,-8.753225,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-01-07
9157,-7.7392797,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-01-08
9158,-7.9467974,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-01-09
9159,-4.152072,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-01-10
9160,3.4934208,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-01-11
9161,8.968006,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-01-12
9162,-11.605195,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-01-13
9163,-11.380536,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-01-14
9164,-10.035549,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-01-15
9165,-9.999419,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-01-16
9166,-4.7882843,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-01-17
9167,4.831565,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-01-18
9168,9.376817,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-01-19
9169,-12.127453,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-01-20
9170,-9.968122,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-01-21
9171,-10.309181,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-01-22
9172,-10.304196,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-01-23
9173,-4.483521,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-01-24
9174,5.318829,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-01-25
9175,9.998715,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-01-26
9176,-12.068595,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-01-27
9177,-7.9721484,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-01-28
9178,-9.430962,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-01-29
9179,-12.882102,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-01-30
9180,-5.2173686,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-01-31
9181,2.932219,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-02-01
9182,9.103433,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-02-02
9183,-9.340275,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-02-03
9184,-8.4637165,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-02-04
9185,-6.314674,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-02-05
9186,-6.212525,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-02-06
9187,-2.7386665,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-02-07
9188,4.4399695,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-02-08
9189,10.731966,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-02-09
9190,-9.728152,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-02-10
9191,-10.1634445,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-02-11
9192,-8.689067,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-02-12
9193,-8.829266,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-02-13
9194,-3.9631207,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-02-14
9195,5.428305,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-02-15
9196,9.9920225,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-02-16
9197,-11.83984,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-02-17
9198,-9.913851,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-02-18
9199,-9.40263,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-02-19
9200,-9.783624,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-02-20
9201,-4.150966,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-02-21
9202,5.5941005,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-02-22
9203,11.51641,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-02-23
9204,-10.386218,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-02-24
9205,-6.9979033,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-02-25
9206,-7.010466,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-02-26
9207,-8.564209,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-02-27
9208,-3.4449294,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-02-28
9209,6.308552,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-02-29
9210,14.466842,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-03-01
9211,-7.8822546,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-03-02
9212,-8.270671,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-03-03
9213,-5.289236,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-03-04
9214,-5.015901,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-03-05
9215,-1.5758133,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-03-06
9216,5.5959854,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-03-07
9217,12.182484,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-03-08
9218,-8.619455,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-03-09
9219,-9.119301,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-03-10
9220,-7.590983,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-03-11
9221,-7.896375,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-03-12
9222,-3.135086,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-03-13
9223,6.125514,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-03-14
9224,10.9473505,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-03-15
9225,-11.272776,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-03-16
9226,-9.25938,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-03-17
9227,-8.736806,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-03-18
9228,-9.336085,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-03-19
9229,-3.6424146,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-03-20
9230,6.1016393,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-03-21
9231,11.948795,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-03-22
9232,-10.258072,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-03-23
9233,-7.055023,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-03-24
9234,-7.1166654,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-03-25
9235,-8.700777,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-03-26
9236,-3.209146,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-03-27
9237,6.5831423,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-03-28
9238,14.409902,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-03-29
9239,-6.6139426,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-03-30
9240,-3.162363,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-03-31
9241,-3.0333595,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-04-01
9242,-3.0106912,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-04-02
9243,0.3381517,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-04-03
9244,7.3535037,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-04-04
9245,14.822849,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-04-05
9246,-5.756193,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-04-06
9247,-6.566828,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-04-07
9248,-5.1964765,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-04-08
9249,-5.7235556,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-04-09
9250,-1.7293185,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-04-10
9251,6.5746737,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-04-11
9252,12.123049,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-04-12
9253,-10.13654,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-04-13
9254,-8.7901945,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-04-14
9255,-7.805811,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-04-15
9256,-8.473782,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-04-16
9257,-2.9576077,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-04-17
9258,6.7197566,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-04-18
9259,11.998261,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-04-19
9260,-10.600335,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-04-20
9261,-7.5516114,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-04-21
9262,-7.390308,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-04-22
9263,-8.846988,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-04-23
9264,-3.0483055,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-04-24
9265,6.7535276,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-04-25
9266,13.571039,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-04-26
9267,-7.928313,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-04-27
9268,-4.5711026,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-04-28
9269,-4.831458,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-04-29
9270,-7.2352552,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-04-30
9271,-2.3149316,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-05-01
9272,3.6746335,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-05-02
9273,14.705929,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-05-03
9274,-4.413084,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-05-04
9275,-6.644979,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-05-05
9276,-4.0678325,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-05-06
9277,-4.271223,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-05-07
9278,-0.40301782,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-05-08
9279,7.5277,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-05-09
9280,13.605644,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-05-10
9281,-8.787026,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-05-11
9282,-7.8960648,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-05-12
9283,-6.655967,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-05-13
9284,-7.429788,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-05-14
9285,-2.1076922,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-05-15
9286,7.5073223,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-05-16
9287,12.468657,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-05-17
9288,-10.377115,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-05-18
9289,-7.2462897,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-05-19
9290,-7.1176186,KaggleRama,Kaggle for Kids: One Smart Goose,Italy,2020-05-20
